1.04334,1.00778,1.00323,0.97256,0.99716,1.01900,0.96578,0.99766,1.00365,0.96905,1.04145,0.98366,1.06410,0.98610,0.99413,1.01084,0.97459,0.99358,0.96203,0.99490,1.00476,1.00527,1.00386,1.07829,0.97829,1.00630,1.02034,0.99144,0.96896,0.95639,0.99588,1.03075,0.97504,0.99515,0.98926,0.99268,1.00285,0.97552,0.97203,1.01022,1.01277,0.97694,0.99005,1.08239,0.98647,1.02418,0.98152,0.99228,0.98887,1.03104,0.99561
0.98771,0.97804,0.98318,1.00079,1.00390,0.99683,1.00310,1.00998,0.99028,0.99435,1.03773,0.97811,1.00992,0.99291,0.99530,1.00929,0.98663,1.01464,0.99364,1.01254,1.01927,0.98575,1.00462,0.99974,0.98751,1.00104,1.01647,0.99383,0.98422,1.00533,0.99549,1.01375,0.98429,1.01744,0.99941,0.99857,1.00062,1.00061,1.00936,0.99519,1.00088,1.00684,0.98849,1.00791,0.99370,1.00424,0.99428,0.99601,0.99474,1.01798,1.00351
1.00768,1.00684,0.99429,0.99655,0.99664,0.99659,0.99532,0.99483,0.99305,1.00036,1.00306,1.00864,0.99932,1.00360,0.99984,1.00158,0.99973,1.02955,0.99884,0.99486,0.98979,0.99919,0.98977,1.00098,1.00658,1.00342,0.97408,1.00205,1.00348,0.99893,1.00754,0.99323,1.00372,0.99736,1.00483,0.99880,1.01343,1.00028,1.00075,0.99510,0.99949,0.99677,0.99924,0.99966,0.99887,0.99738,1.00660,0.99026,0.99189,1.01816,0.99722
0.99150,1.00092,0.98899,0.99332,1.00635,1.00261,0.99863,0.99830,0.99102,0.98729,1.03727,0.98689,1.01113,1.00093,0.99170,1.00463,1.00073,1.00743,0.99698,1.00902,1.00681,0.99227,1.00934,1.01867,1.00258,0.99802,1.01750,0.99106,0.99038,1.00113,0.99548,1.00810,0.99387,1.00644,0.99665,0.99509,1.00557,0.99258,0.99804,0.99802,0.99718,0.99772,0.99269,1.00505,0.99560,1.00198,0.99738,0.99784,0.99066,0.99817,1.00251
1.00042,1.00401,1.00060,1.00242,0.96475,1.00203,0.99896,1.00034,1.00063,1.00149,1.02226,0.99847,1.00086,0.99917,1.00085,1.00096,1.00089,0.99574,1.00009,0.99623,1.00057,1.00331,1.00373,1.00019,0.99706,0.99564,1.00727,0.99983,1.00265,1.00246,0.98847,1.00145,0.99928,1.00247,1.00269,1.00008,0.99739,0.99758,1.00729,0.99837,0.99344,0.99989,0.99952,1.00066,1.00234,0.99991,0.99787,1.00508,1.00071,1.00070,1.00090
0.99428,0.99559,0.99526,0.99446,1.00342,0.99647,0.99648,0.99559,0.99709,0.99432,1.00125,0.99600,0.99290,0.99645,0.99589,0.99941,1.00190,0.99733,0.99897,1.00101,1.00121,0.99483,0.99935,1.00110,1.00197,1.00661,1.05607,0.99502,0.99925,1.00743,0.99614,1.00566,0.99776,0.99812,1.00050,0.99802,0.99840,0.99816,0.99833,0.99758,0.99984,0.99783,1.00140,0.99926,1.01224,0.99899,0.99824,0.99679,0.99622,1.00418,0.99940
0.99504,0.99923,0.99651,0.99934,1.02015,0.99951,0.99354,0.99321,0.99938,0.99227,0.98618,1.00448,0.99628,0.99229,0.99395,0.99598,0.99614,1.00280,0.99636,1.00032,1.00291,0.99323,0.99764,0.98350,1.01185,1.00904,0.99158,0.99665,0.99988,1.00137,0.99988,1.00103,1.00172,1.00838,1.00127,0.99966,1.00677,1.00175,0.99902,1.00171,1.00922,1.00156,1.00371,1.00344,0.99686,1.00701,1.00701,0.99880,0.99694,1.01218,1.00144
1.00530,1.00607,1.00641,1.00834,1.00601,1.00792,1.00411,0.70747,1.00963,1.00404,1.01423,1.00491,1.00676,0.99893,1.00483,1.00782,1.00620,0.99490,1.00546,1.00693,1.00374,1.00459,1.00678,0.99159,1.00104,1.00774,1.00995,1.00500,1.00558,1.00773,1.00595,1.00474,1.00881,1.00462,1.00485,1.00573,1.00238,1.00732,1.00303,1.00680,1.00468,1.00611,1.00606,1.00726,1.00604,1.00453,1.01996,1.00685,1.00647,1.01153,1.00629
1.00610,1.00573,1.00035,1.00213,1.00760,1.00721,1.00474,1.01240,0.99554,1.00399,0.99472,0.98734,1.02208,1.02564,1.00564,1.01069,0.99088,1.00455,1.00811,0.98885,0.99006,1.00278,0.98794,1.01782,1.00102,1.00174,1.00444,0.99931,0.98352,0.97862,1.00451,0.99438,0.99699,0.99820,1.00635,0.99886,0.99938,0.99253,1.00128,0.99466,0.99005,0.99868,0.97455,1.00019,1.00016,1.00493,0.99458,0.99836,0.99729,1.00195,1.00056
1.00307,1.00600,0.99434,0.99959,0.99276,1.00344,0.99786,1.00399,0.99432,0.99136,1.04972,0.98173,1.04931,1.01615,0.99680,1.00975,0.98552,1.00091,0.99705,0.99204,0.99401,0.99733,0.99272,1.04495,0.98615,0.99218,1.02497,0.98755,0.98997,1.00528,1.00691,0.99609,0.98828,0.99186,1.00655,0.99279,0.99985,0.98101,1.00549,0.98827,0.98675,0.98865,0.99297,1.00189,0.99176,1.00413,0.99974,1.00085,0.98998,1.00807,0.99729
1.02386,0.98450,1.00241,1.00750,0.99690,0.99517,0.98843,0.99996,0.99825,1.00628,0.86459,1.03383,1.00820,1.01365,1.00101,0.98743,1.00189,1.00532,1.00384,1.00950,1.00746,1.00924,0.99948,0.98660,1.01855,0.99266,0.99576,1.00613,1.01454,0.97282,1.00488,1.00170,0.99067,1.01745,0.98796,0.99851,1.00928,1.00583,0.99821,0.99911,1.00895,0.99902,0.98974,1.00326,1.01068,1.00433,1.00698,1.01314,1.00436,1.01286,0.99733
